2013-10-04 17:51;1380896271;332210;;-3
2013-10-04 17:55;1380896275;241527;;-3
2013-10-04 17:58;1380896278;93002;;-3
2013-10-04 18:01;1380896281;641385;;-1
2013-10-04 18:04;1380896284;627945;;1
2013-10-04 18:06;1380896286;942132;;1
2013-10-04 18:09;1380896289;454712;;-2
2013-10-04 18:12;1380896292;276084;;-3
2013-10-04 18:15;1380896295;97755;;-3
2013-10-04 18:18;1380896298;117301;;-3
2013-10-04 18:20;1380896300;971551;;-1
2013-10-04 18:23;1380896303;689921;;-2
2013-10-04 18:27;1380896307;436713;;1
2013-10-04 18:29;1380896309;750434;;-2
2013-10-04 18:32;1380896312;271481;;1
2013-10-04 18:35;1380896315;574404;;-3
2013-10-04 18:37;1380896317;931972;;1
2013-10-04 18:39;1380896319;982807;;1
2013-10-04 18:41;1380896321;966051;;1
2013-10-04 18:43;1380896323;190257;;1
2013-10-04 18:43;1380896323;190257;;10
