2013-10-04 23:19;1380896599;932870;;-3
2013-10-04 23:26;1380896606;25863;;-1
2013-10-04 23:26;1380896606;25863;;-2
2013-10-04 23:28;1380896608;880499;;-2
2013-10-04 23:30;1380896610;808731;;-3
2013-10-04 23:33;1380896613;428369;;-2
2013-10-04 23:35;1380896615;356473;;-1
2013-10-04 23:35;1380896615;356473;;-2
2013-10-04 23:37;1380896617;880020;;-3
2013-10-04 23:40;1380896620;470042;;-3
2013-10-04 23:42;1380896622;494241;;1
2013-10-04 23:44;1380896624;49277;;-1
2013-10-04 23:44;1380896624;49277;;-2
2013-10-04 23:46;1380896626;536467;;-3
2013-10-04 23:48;1380896628;466119;;-3
2013-10-04 23:51;1380896631;517256;;-3
2013-10-04 23:53;1380896633;445627;;-2
2013-10-04 23:55;1380896635;705774;;1
2013-10-04 23:57;1380896637;657751;;-3
2013-10-04 23:59;1380896639;719625;;-3
2013-10-04 24:02;1380896642;606641;;-2
2013-10-04 24:04;1380896644;898429;;-3
2013-10-04 24:07;1380896647;89179;;-3
2013-10-04 24:09;1380896649;643929;;-3
2013-10-04 24:11;1380896651;571983;;1
2013-10-04 24:14;1380896654;22264;;1
2013-10-04 24:15;1380896655;706033;;1
2013-10-04 24:17;1380896657;294475;;1
2013-10-04 24:18;1380896658;883172;;1
2013-10-04 24:20;1380896660;338189;;1
2013-10-04 24:20;1380896660;338189;;10
