2013-10-04 31:46;1380897106;971679;;-3
2013-10-04 31:50;1380897110;387944;;-3
2013-10-04 31:53;1380897113;904253;;-3
2013-10-04 31:56;1380897116;657242;;-1
2013-10-04 31:58;1380897118;683188;;-2
2013-10-04 32:01;1380897121;73295;;1
2013-10-04 32:03;1380897123;253868;;-3
2013-10-04 32:07;1380897127;31458;;-3
2013-10-04 32:10;1380897130;20603;;-3
2013-10-04 32:13;1380897133;36266;;1
2013-10-04 32:15;1380897135;817602;;-3
2013-10-04 32:18;1380897138;477133;;-3
2013-10-04 32:21;1380897141;360501;;1
2013-10-04 32:23;1380897143;45169;;1
2013-10-04 32:24;1380897144;564453;;-3
2013-10-04 32:27;1380897147;979795;;-3
2013-10-04 32:27;1380897147;979795;;-2
2013-10-04 32:30;1380897150;369176;;-1
2013-10-04 32:32;1380897152;659705;;1
2013-10-04 32:34;1380897154;778916;;-3
2013-10-04 32:36;1380897156;937185;;1
2013-10-04 32:38;1380897158;325730;;1
2013-10-04 32:39;1380897159;546662;;1
2013-10-04 32:39;1380897159;546662;;10
