2013-10-04 18:57;1380896337;326175;;-3
2013-10-04 19:01;1380896341;601508;;-1
2013-10-04 19:06;1380896346;244845;;-3
2013-10-04 19:09;1380896349;829930;;-2
2013-10-04 19:12;1380896352;549945;;1
2013-10-04 19:16;1380896356;813226;;1
2013-10-04 19:19;1380896359;820474;;-3
2013-10-04 19:23;1380896363;469141;;1
2013-10-04 19:25;1380896365;654270;;-2
2013-10-04 19:28;1380896368;275349;;1
2013-10-04 19:30;1380896370;129071;;-3
2013-10-04 19:34;1380896374;533498;;-3
2013-10-04 19:37;1380896377;152500;;1
2013-10-04 19:38;1380896378;740912;;-2
2013-10-04 19:41;1380896381;792121;;1
2013-10-04 19:44;1380896384;174177;;1
2013-10-04 19:45;1380896385;295948;;1
2013-10-04 19:45;1380896385;295948;;10
