2013-10-04 35:32;1380897332;145149;;-2
2013-10-04 35:34;1380897334;965500;;-1
2013-10-04 35:34;1380897334;965500;;-2
2013-10-04 35:34;1380897334;965500;;-3
2013-10-04 36:30;1380897390;673111;;-2
2013-10-04 36:33;1380897393;460632;;-1
2013-10-04 36:35;1380897395;982128;;-3
2013-10-04 36:38;1380897398;206631;;-1
2013-10-04 36:40;1380897400;531845;;-3
2013-10-04 36:42;1380897402;692487;;-3
2013-10-04 36:44;1380897404;620851;;-3
2013-10-04 36:46;1380897406;978731;;-3
2013-10-04 36:49;1380897409;798921;;-3
2013-10-04 36:52;1380897412;289330;;-3
2013-10-04 36:54;1380897414;578802;;1
2013-10-04 36:55;1380897415;705334;;1
2013-10-04 36:58;1380897418;53038;;1
2013-10-04 36:59;1380897419;869815;;-3
2013-10-04 37:02;1380897422;423598;;-3
2013-10-04 37:04;1380897424;350596;;1
2013-10-04 37:05;1380897425;775745;;-3
2013-10-04 37:08;1380897428;196127;;1
2013-10-04 37:09;1380897429;618755;;1
2013-10-04 37:11;1380897431;41664;;-2
2013-10-04 37:13;1380897433;168883;;1
2013-10-04 37:15;1380897435;253694;;1
2013-10-04 37:15;1380897435;253694;;10


