2013-10-04 32:05;1380922325;362173;;-3
2013-10-04 32:08;1380922328;578843;;-3
2013-10-04 32:11;1380922331;75930;;-3
2013-10-04 32:13;1380922333;539590;;-3
2013-10-04 32:16;1380922336;245532;;-3
2013-10-04 32:19;1380922339;501858;;-2
2013-10-04 32:22;1380922342;634783;;-3
2013-10-04 32:25;1380922345;824395;;-3
2013-10-04 32:29;1380922349;379860;;-1
2013-10-04 32:32;1380922352;286260;;-2
2013-10-04 32:35;1380922355;540673;;-3
2013-10-04 32:38;1380922358;671162;;-2
2013-10-04 32:42;1380922362;521720;;-3
2013-10-04 32:45;1380922365;219806;;-2
2013-10-04 32:48;1380922368;202113;;1
2013-10-04 32:50;1380922370;318745;;-3
2013-10-04 32:53;1380922373;151918;;-1
2013-10-04 32:56;1380922376;441515;;-2
2013-10-04 32:58;1380922378;840436;;-3
2013-10-04 33:02;1380922382;28768;;-3
2013-10-04 33:04;1380922384;620211;;-2
2013-10-04 33:07;1380922387;514410;;-3
2013-10-04 33:10;1380922390;151538;;-3
2013-10-04 33:13;1380922393;244840;;-3
2013-10-04 33:16;1380922396;436415;;-3
2013-10-04 33:19;1380922399;234342;;-3
2013-10-04 33:22;1380922402;421553;;1
2013-10-04 33:25;1380922405;236251;;-2
2013-10-04 33:28;1380922408;623020;;-3
2013-10-04 33:31;1380922411;549318;;-2
2013-10-04 33:34;1380922414;903526;;-3
2013-10-04 33:38;1380922418;525418;;-2
2013-10-04 33:41;1380922421;499504;;1
2013-10-04 33:44;1380922424;605898;;-1
2013-10-04 33:47;1380922427;508802;;1
2013-10-04 33:49;1380922429;981878;;-2
2013-10-04 33:52;1380922432;740851;;-1
2013-10-04 33:56;1380922436;36835;;-2
2013-10-04 33:59;1380922439;327745;;-3
2013-10-04 34:02;1380922442;324866;;-3
2013-10-04 34:04;1380922444;864701;;-3
2013-10-04 34:07;1380922447;243489;;-1
2013-10-04 34:11;1380922451;530292;;-3
2013-10-04 34:15;1380922455;250865;;1
2013-10-04 34:17;1380922457;898230;;-3
2013-10-04 34:21;1380922461;694491;;-3
2013-10-04 34:24;1380922464;327813;;-2
2013-10-04 34:27;1380922467;580631;;-2
2013-10-04 34:31;1380922471;698861;;-1
2013-10-04 34:34;1380922474;800620;;-3
2013-10-04 34:38;1380922478;320998;;-2
2013-10-04 34:41;1380922481;20445;;-2
2013-10-04 34:44;1380922484;574559;;-3
2013-10-04 34:48;1380922488;659947;;-3
2013-10-04 34:53;1380922493;368834;;-2
2013-10-04 34:56;1380922496;42381;;1
2013-10-04 34:58;1380922498;854867;;-3
2013-10-04 35:01;1380922501;513313;;-3
2013-10-04 35:04;1380922504;237666;;-1
2013-10-04 35:07;1380922507;111322;;-3
2013-10-04 35:10;1380922510;633120;;-1
2013-10-04 35:13;1380922513;624065;;1
2013-10-04 35:15;1380922515;738959;;-2
2013-10-04 35:19;1380922519;27425;;-3
2013-10-04 35:22;1380922522;590465;;-3
2013-10-04 35:25;1380922525;552133;;-2
2013-10-04 35:29;1380922529;40803;;-2
2013-10-04 35:33;1380922533;25277;;-1
2013-10-04 35:36;1380922536;626241;;-3
2013-10-04 35:39;1380922539;521107;;-3
2013-10-04 35:41;1380922541;951971;;-2
2013-10-04 35:44;1380922544;885010;;-3
2013-10-04 35:48;1380922548;539247;;-1
2013-10-04 35:51;1380922551;596305;;-3
2013-10-04 35:55;1380922555;225979;;-2
2013-10-04 35:58;1380922558;251754;;1
2013-10-04 36:00;1380922560;598330;;-3
2013-10-04 36:04;1380922564;220187;;-2
2013-10-04 36:07;1380922567;582202;;-2
2013-10-04 36:10;1380922570;47699;;-3
2013-10-04 36:12;1380922572;622427;;1
2013-10-04 36:15;1380922575;955205;;-3
2013-10-04 36:19;1380922579;12526;;-3
2013-10-04 36:21;1380922581;907623;;-3
2013-10-04 36:25;1380922585;164580;;-3
2013-10-04 36:27;1380922587;891059;;-3
2013-10-04 36:31;1380922591;547844;;-1
2013-10-04 36:35;1380922595;76380;;-3
2013-10-04 36:38;1380922598;399081;;-3
2013-10-04 36:40;1380922600;829139;;-3
2013-10-04 36:43;1380922603;359502;;-3
2013-10-04 36:45;1380922605;756412;;-3
2013-10-04 36:48;1380922608;206781;;-2
2013-10-04 36:50;1380922610;889416;;-3
2013-10-04 36:54;1380922614;278667;;-2
2013-10-04 36:56;1380922616;941153;;-3
2013-10-04 37:00;1380922620;9192;;-2
2013-10-04 37:03;1380922623;305653;;-2
2013-10-04 37:06;1380922626;629873;;-3
2013-10-04 37:09;1380922629;453819;;-3
2013-10-04 37:13;1380922633;5410;;-3
2013-10-04 37:15;1380922635;835858;;-3
2013-10-04 37:19;1380922639;95674;;-2
2013-10-04 37:22;1380922642;229485;;-2
2013-10-04 37:25;1380922645;970997;;-3
2013-10-04 37:29;1380922649;28661;;-2
2013-10-04 37:31;1380922651;623400;;1
2013-10-04 37:34;1380922654;539238;;-3
2013-10-04 37:37;1380922657;698991;;-3
2013-10-04 37:40;1380922660;624902;;1
2013-10-04 37:43;1380922663;734973;;-3
2013-10-04 37:47;1380922667;652148;;-3
2013-10-04 37:51;1380922671;139090;;-3
2013-10-04 37:53;1380922673;668788;;-3
2013-10-04 37:56;1380922676;328358;;-3
2013-10-04 37:59;1380922679;94853;;1
2013-10-04 38:00;1380922680;973211;;-3
2013-10-04 38:04;1380922684;801010;;-2
2013-10-04 38:07;1380922687;464735;;-3
2013-10-04 38:10;1380922690;393841;;-3
2013-10-04 38:14;1380922694;341630;;-3
2013-10-04 38:17;1380922697;170471;;1
2013-10-04 38:19;1380922699;752304;;-3
2013-10-04 38:22;1380922702;484242;;-2
2013-10-04 38:25;1380922705;739262;;-3
2013-10-04 38:28;1380922708;268576;;-3
2013-10-04 38:31;1380922711;83659;;1
2013-10-04 38:33;1380922713;500116;;-3
2013-10-04 38:36;1380922716;66547;;-3
2013-10-04 38:39;1380922719;167739;;-3
2013-10-04 38:41;1380922721;993375;;-3
2013-10-04 38:44;1380922724;320287;;-1
2013-10-04 38:47;1380922727;127619;;-3
2013-10-04 38:50;1380922730;385356;;1
2013-10-04 38:52;1380922732;819844;;-2
2013-10-04 38:55;1380922735;819865;;-3
2013-10-04 38:58;1380922738;615396;;-2
2013-10-04 39:02;1380922742;422224;;1
2013-10-04 39:04;1380922744;750009;;-2
2013-10-04 39:08;1380922748;210211;;-3
2013-10-04 39:11;1380922751;770856;;-3
2013-10-04 39:15;1380922755;183432;;-2
2013-10-04 39:18;1380922758;509175;;-3
2013-10-04 39:21;1380922761;773711;;-3
2013-10-04 39:24;1380922764;733037;;1
2013-10-04 39:26;1380922766;818124;;-2
2013-10-04 39:29;1380922769;747992;;1
2013-10-04 39:32;1380922772;455191;;-1
2013-10-04 39:36;1380922776;83549;;-3
2013-10-04 39:38;1380922778;876519;;-2
2013-10-04 39:41;1380922781;542943;;-3
2013-10-04 39:44;1380922784;570872;;1
2013-10-04 39:46;1380922786;528452;;-3
2013-10-04 39:48;1380922788;952603;;1
2013-10-04 39:50;1380922790;472609;;-3
