2013-10-04 26:54;1380922014;768660;;1
2013-10-04 26:56;1380922016;193588;;-2
2013-10-04 26:59;1380922019;353836;;-1
2013-10-04 27:01;1380922021;811626;;-1
2013-10-04 27:04;1380922024;112540;;-3
2013-10-04 27:06;1380922026;408149;;-3
2013-10-04 27:08;1380922028;806732;;-1
2013-10-04 27:11;1380922031;269811;;-3
2013-10-04 27:14;1380922034;292710;;1
2013-10-04 27:16;1380922036;478229;;-3
2013-10-04 27:19;1380922039;208294;;-3
2013-10-04 27:22;1380922042;300484;;-2
2013-10-04 27:24;1380922044;599578;;-3
2013-10-04 27:27;1380922047;790971;;-3
2013-10-04 27:30;1380922050;453385;;-3
2013-10-04 27:32;1380922052;814876;;-3
2013-10-04 27:35;1380922055;542750;;-3
2013-10-04 27:38;1380922058;631921;;-3
2013-10-04 27:42;1380922062;297091;;-3
2013-10-04 27:45;1380922065;195472;;-3
2013-10-04 27:47;1380922067;957769;;-3
2013-10-04 27:51;1380922071;342880;;1
2013-10-04 27:53;1380922073;687580;;-2
2013-10-04 27:56;1380922076;422755;;-3
2013-10-04 27:59;1380922079;981920;;-3
2013-10-04 28:03;1380922083;271845;;-3
2013-10-04 28:06;1380922086;99316;;-3
2013-10-04 28:09;1380922089;57252;;-2
2013-10-04 28:11;1380922091;992921;;-2
2013-10-04 28:14;1380922094;949981;;-3
2013-10-04 28:18;1380922098;344223;;-2
2013-10-04 28:22;1380922102;357979;;-3
2013-10-04 28:25;1380922105;347436;;1
2013-10-04 28:26;1380922106;737551;;-2
2013-10-04 28:30;1380922110;559735;;-3
2013-10-04 28:33;1380922113;749994;;-3
2013-10-04 28:37;1380922117;138349;;-1
2013-10-04 28:39;1380922119;832922;;-2
2013-10-04 28:42;1380922122;360867;;-1
2013-10-04 28:45;1380922125;255281;;-2
2013-10-04 28:47;1380922127;556773;;1
2013-10-04 28:48;1380922128;995425;;-3
2013-10-04 28:52;1380922132;427632;;1
2013-10-04 28:54;1380922134;646847;;-3
2013-10-04 28:58;1380922138;8212;;-3
2013-10-04 29:02;1380922142;22011;;1
2013-10-04 29:04;1380922144;173171;;1
2013-10-04 29:06;1380922146;424147;;-2
2013-10-04 29:09;1380922149;353910;;1
2013-10-04 29:11;1380922151;340372;;-3
2013-10-04 29:14;1380922154;972890;;-3
2013-10-04 29:17;1380922157;766558;;-3
2013-10-04 29:20;1380922160;467201;;-3
2013-10-04 29:23;1380922163;619154;;-3
2013-10-04 29:26;1380922166;356634;;-3
2013-10-04 29:29;1380922169;186353;;1
2013-10-04 29:31;1380922171;337085;;-3
2013-10-04 29:33;1380922173;966770;;-3
2013-10-04 29:37;1380922177;761084;;-3
2013-10-04 29:40;1380922180;821544;;-3
2013-10-04 29:43;1380922183;559012;;1
2013-10-04 29:46;1380922186;102614;;-3
2013-10-04 29:49;1380922189;205620;;-3
2013-10-04 29:51;1380922191;939098;;1
2013-10-04 29:53;1380922193;824322;;-1
2013-10-04 29:56;1380922196;698868;;-2
2013-10-04 29:59;1380922199;138304;;1
2013-10-04 30:01;1380922201;319973;;-3
2013-10-04 30:03;1380922203;782077;;1
2013-10-04 30:05;1380922205;82574;;-3
2013-10-04 30:07;1380922207;880447;;-3
2013-10-04 30:10;1380922210;390429;;1
2013-10-04 30:12;1380922212;765819;;-3
2013-10-04 30:15;1380922215;365884;;1
2013-10-04 30:16;1380922216;559727;;1
2013-10-04 30:17;1380922217;918584;;1
2013-10-04 30:17;1380922217;918584;;10

